"ID"	"date"	"taxa"	"AQEM_taxon_ID"	"group"	"family"	"genus"	"abundance_m2"	"generation_time"	"sensitive"	"exposed"	"refuge_taxon"	"SPEciesAtRisk"
"S74"	"2019-06-04"	"Oligochaeta Gen. sp."	8736	"Oligochaeta"	"Oligochaeta"	"Oligochaeta"	0.8	0.5	-1.1	1	1	0
"S74"	"2018-06-05"	"Oligostomis reticulata"	6185	"Trichoptera"	"Phryganeidae"	"Oligostomis"	2.4	1	-0.06	0	1	0
"S74"	"2019-06-04"	"Oligostomis reticulata"	6185	"Trichoptera"	"Phryganeidae"	"Oligostomis"	4	1	-0.06	0	1	0
"S74"	"2019-06-04"	"Twinnia hydroides"	7129	"Diptera"	"Simuliidae"	"Twinnia"	4.8	0.38	-0.46	1	1	0
"S74"	"2019-06-04"	"Simulium sp."	6853	"Diptera"	"Simuliidae"	"Simulium"	9.6	0.38	-0.46	1	1	0
"S74"	"2019-06-04"	"Sphaerium corneum"	6882	"Bivalvia"	"Sphaeriidae"	"Sphaerium"	56.8	1	-2.09	1	1	0
"S74"	"2019-06-04"	"Tubificidae Gen. sp."	7117	"Oligochaeta"	"Tubificidae"	"Tubificidae"	12.8	0.5	-0.93	1	1	0
"S75"	"2019-06-07"	"Asellus aquaticus"	8691	"Crustacea"	"Asellidae"	"Asellus"	91.2	0.5	-0.46	1	1	0
"S75"	"2019-06-07"	"Cloeon dipterum"	4705	"Ephemeroptera"	"Baetidae"	"Cloeon"	0.8	0.5	-0.25	1	1	1
"S75"	"2019-06-07"	"Ceratopogoninae/Palpomyiinae Gen. sp."	14768	"Diptera"	"Ceratopogonidae"	"Ceratopogoninae/Palpomyiinae"	22.4	0.33	-0.35	1	1	0
"S75"	"2019-06-07"	"Chironomidae Gen. sp."	4642	"Diptera"	"Chironomidae"	"Chironomidae"	92	0.42	-0.39	0	1	0
"S75"	"2019-06-07"	"Prodiamesa olivacea"	6583	"Diptera"	"Chironomidae"	"Prodiamesa"	28.8	0.42	-0.39	0	1	0
"S75"	"2019-06-07"	"Tanypodinae Gen. sp."	6972	"Diptera"	"Chironomidae"	"Tanypodinae"	36	0.42	-0.39	0	1	0
"S75"	"2019-06-07"	"Tanytarsini Gen. sp."	6977	"Diptera"	"Chironomidae"	"Tanytarsini"	45.6	0.42	-0.39	0	1	0
"S75"	"2019-06-07"	"Culicidae Gen. sp."	7726	"Diptera"	"Culicidae"	"Culicidae"	2.4					
"S75"	"2019-06-07"	"Dixa sp."	4989	"Diptera"	"Dixidae"	"Dixa"	2.4	0.5	-0.35	1	1	1
"S75"	"2019-06-07"	"Colymbetinae Gen. sp."	17652	"Coleoptera"	"Dytiscidae"	"Colymbetinae"	4	1	-0.81	0	1	0
"S75"	"2019-06-07"	"Ephemeroptera Gen. sp."	8714	"Ephemeroptera"	"Ephemeroptera"	"Ephemeroptera"	3.2	1	-0.3	1	1	1
"S75"	"2019-06-07"	"Gammarus pulex"	5291	"Crustacea"	"Gammaridae"	"Gammarus"	20.8	0.58	0.16	0	1	0
"S75"	"2019-06-07"	"Gammarus fossarum"	5288	"Crustacea"	"Gammaridae"	"Gammarus"	11.2	0.58	0.16	0	1	0
"S75"	"2019-06-07"	"Gomphidae Gen. sp."	8410	"Odonata"	"Gomphidae"	"Gomphidae"	0.8	2	-0.96	1	1	0
"S75"	"2019-06-07"	"Hydrophilidae Gen. sp."	18186	"Coleoptera"	"Hydrophilidae"	"Hydrophilidae"	0.8	1	-0.89	1	1	0
"S75"	"2019-06-07"	"Anacaena globulus"	17503	"Coleoptera"	"Hydrophilidae"	"Anacaena"	0.8	1	-0.89	1	1	0
"S75"	"2019-06-07"	"Limnephilus binotatus"	5818	"Trichoptera"	"Limnephilidae"	"Limnephilus"	0.8	1	-0.06	1	1	1
"S75"	"2019-06-07"	"Pilaria sp."	6403	"Diptera"	"Limoniidae"	"Pilaria"	0.8	1	-0.35	0	1	0
"S75"	"2019-06-07"	"Radix labiata"	16982	"Gastropoda"	"Lymnaeidae"	"Radix"	3.2	1	-0.64	1	1	0
"S75"	"2019-06-07"	"Physa fontinalis"	6395	"Gastropoda"	"Physidae"	"Physa"	2.4	1	-1.64	1	1	0
"S75"	"2019-06-07"	"Sphaerium corneum"	6882	"Bivalvia"	"Sphaeriidae"	"Sphaerium"	16.8	1	-2.09	1	1	0
"S75"	"2019-06-07"	"Stratiomyiidae Gen. sp."	8761	"Diptera"	"Stratiomyiidae"	"Stratiomyiidae"	0.8	0.33	-0.35	1	1	0
"S75"	"2019-06-07"	"Tubificidae Gen. sp."	7117	"Oligochaeta"	"Tubificidae"	"Tubificidae"	7.2	0.5	-0.93	1	1	0
"S76"	"2019-06-04"	"Asellus aquaticus"	8691	"Crustacea"	"Asellidae"	"Asellus"	0.8	0.5	-0.46	1	1	0
"S76"	"2018-06-05"	"Baetis vernus"	4427	"Ephemeroptera"	"Baetidae"	"Baetis"	4.8	0.5	-0.25	1	1	1
"S76"	"2019-06-04"	"Baetis rhodani"	4415	"Ephemeroptera"	"Baetidae"	"Baetis"	10.4	0.5	0.02	0	1	0
"S76"	"2019-06-04"	"Ceratopogoninae/Palpomyiinae Gen. sp."	14768	"Diptera"	"Ceratopogonidae"	"Ceratopogoninae/Palpomyiinae"	0.8	0.33	-0.35	1	1	0
"S76"	"2019-06-04"	"Prodiamesa olivacea"	6583	"Diptera"	"Chironomidae"	"Prodiamesa"	8.8	0.42	-0.39	0	1	0
"S76"	"2018-06-05"	"Prodiamesa olivacea"	6583	"Diptera"	"Chironomidae"	"Prodiamesa"	3.2	0.42	-0.39	0	1	0
"S76"	"2019-06-04"	"Tanytarsini Gen. sp."	6977	"Diptera"	"Chironomidae"	"Tanytarsini"	0.8	0.42	-0.39	0	1	0
"S76"	"2019-06-04"	"Tanypodinae Gen. sp."	6972	"Diptera"	"Chironomidae"	"Tanypodinae"	20	0.42	-0.39	0	1	0
"S76"	"2019-06-04"	"Dicranota sp."	4955	"Diptera"	"Pediciidae"	"Dicranota"	0.8					
"S76"	"2018-06-05"	"Dicranota sp."	4955	"Diptera"	"Pediciidae"	"Dicranota"	0.8					
"S76"	"2018-06-05"	"Platambus maculatus"	18649	"Coleoptera"	"Dytiscidae"	"Platambus"	3.2	1	-0.81	0	1	0
"S76"	"2019-06-04"	"Elmis rioloides"	17778	"Coleoptera"	"Elmidae"	"Elmis"	0.8	2	-1.15	1	1	0
"S76"	"2018-06-05"	"Erpobdella octoculata"	5159	"Hirudinea"	"Erpobdellidae"	"Erpobdella"	3.2	1	-0.41	1	1	0
"S76"	"2019-06-04"	"Erpobdella vilnensis"	5157	"Hirudinea"	"Erpobdellidae"	"Erpobdella"	0.8	1	-0.41	1	1	0
"S76"	"2019-06-04"	"Erythromma viridulum"	5165	"Odonata"	"Coenagrionidae"	"Erythromma"	0.8	1	-0.24	1	1	1
"S76"	"2018-06-05"	"Gammarus pulex"	5291	"Crustacea"	"Gammaridae"	"Gammarus"	144	0.58	0.16	0	1	0
"S76"	"2019-06-04"	"Gammaridae Gen. sp."	10323	"Crustacea"	"Gammaridae"	"Gammaridae"	572	0.58	0.16	0	1	0
"S76"	"2018-06-05"	"Gammarus sp."	5293	"Crustacea"	"Gammaridae"	"Gammarus"	81.6	0.58	0.16	0	1	0
"S76"	"2019-06-04"	"Glossiphonia complanata"	5304	"Hirudinea"	"Glossiphoniidae"	"Glossiphonia"	3.2	1	-0.6	1	1	0
"S76"	"2019-06-04"	"Anacaena globulus"	17503	"Coleoptera"	"Hydrophilidae"	"Anacaena"	0.8	1	-0.89	1	1	0
"S76"	"2018-06-05"	"Hydropsyche guttata"	5597	"Trichoptera"	"Hydropsychidae"	"Hydropsyche"	0.8	1	-1.03	1	1	0
"S76"	"2019-06-04"	"Limnephilus germanus"	5830	"Trichoptera"	"Limnephilidae"	"Limnephilus"	5.6	1	-0.06	1	1	1
"S76"	"2018-06-05"	"Halesus radiatus"	5376	"Trichoptera"	"Limnephilidae"	"Halesus"	0.8	1	-0.06	1	1	1
"S76"	"2018-06-05"	"Micropterna nycterobia"	6022	"Trichoptera"	"Limnephilidae"	"Micropterna"	1.6	1	-0.06	1	1	1
"S76"	"2018-06-05"	"Eloeophila sp."	9654	"Diptera"	"Limoniidae"	"Eloeophila"	0.8	1	-0.35	0	1	0
"S76"	"2019-06-04"	"Pilaria sp."	6403	"Diptera"	"Limoniidae"	"Pilaria"	0.8	1	-0.35	0	1	0
"S76"	"2019-06-04"	"Potamanthus luteus"	6510	"Ephemeroptera"	"Potamanthidae"	"Potamanthus"	0.8	1	-0.3	1	1	1
"S76"	"2018-06-05"	"Ptychopteridae Gen. sp."	9319	"Diptera"	"Ptychopteridae"	"Ptychopteridae"	6.4	0.75	-0.35	0	1	0
"S76"	"2019-06-04"	"Ptychoptera sp."	7492	"Diptera"	"Ptychopteridae"	"Ptychoptera"	4.8	0.75	-0.35	0	1	0
"S76"	"2018-06-05"	"Scirtidae Gen. sp."	18707	"Coleoptera"	"Scirtidae"	"Scirtidae"	4.8	1	-1.15	1	1	0
"S76"	"2019-06-04"	"Elodes marginata"	17786	"Coleoptera"	"Scirtidae"	"Elodes"	25.6	1	-1.15	1	1	0
"S76"	"2018-06-05"	"Simuliidae Gen. sp."	6842	"Diptera"	"Simuliidae"	"Simuliidae"	0.8	0.38	-0.46	1	1	0
"S76"	"2019-06-04"	"Succinea putris"	16844	"Gastropoda"	"Succineidae"	"Succinea"	0.8	1	-1.23	1	1	0
"S77"	"2018-06-07"	"Asellus aquaticus"	8691	"Crustacea"	"Asellidae"	"Asellus"	9.6	0.5	-0.46	1	1	0
"S77"	"2018-06-07"	"Baetis vernus"	4427	"Ephemeroptera"	"Baetidae"	"Baetis"	4	0.5	-0.25	1	1	1
"S77"	"2018-06-07"	"Baetis rhodani"	4415	"Ephemeroptera"	"Baetidae"	"Baetis"	0.8	0.5	0.02	0	1	0
"S77"	"2018-06-07"	"Bithynia tentaculata"	4462	"Gastropoda"	"Bithyniidae"	"Bithynia"	0.8	1	-1.82	1	1	0
"S77"	"2018-06-07"	"Dicranota sp."	4955	"Diptera"	"Pediciidae"	"Dicranota"	1.6					
"S77"	"2018-06-07"	"Erpobdella octoculata"	5159	"Hirudinea"	"Erpobdellidae"	"Erpobdella"	12	1	-0.41	1	1	0
"S77"	"2018-06-07"	"Gammarus pulex"	5291	"Crustacea"	"Gammaridae"	"Gammarus"	189.6	0.58	0.16	0	1	0
"S77"	"2018-06-07"	"Potamopyrgus antipodarum"	8251	"Gastropoda"	"Hydrobiidae"	"Potamopyrgus"	0.8	0.75	-1.82	1	1	0
"S77"	"2018-06-07"	"Hydropsyche angustipennis ssp."	21230	"Trichoptera"	"Hydropsychidae"	"Hydropsyche"	0.8	1	-1.03	1	1	0
"S77"	"2018-06-07"	"Nepa cinerea"	6118	"Heteroptera"	"Nepidae"	"Nepa"	6.4	1	-0.56	1	1	0
"S77"	"2018-06-07"	"Elodes marginata"	17786	"Coleoptera"	"Scirtidae"	"Elodes"	2.4	1	-1.15	1	1	0
"S77"	"2018-06-07"	"Tipulidae Gen. sp."	8487	"Diptera"	"Tipulidae"	"Tipulidae"	2.4	0.5	-0.35	0	1	0
"S77"	"2018-06-07"	"Limnodrilus sp."	5866	"Oligochaeta"	"Tubificidae"	"Limnodrilus"	2.4	0.5	-0.93	1	1	0
"S78"	"2019-06-06"	"Asellus aquaticus"	8691	"Crustacea"	"Asellidae"	"Asellus"	2.4	0.5	-0.46	1	1	0
"S78"	"2018-06-07"	"Baetis vernus"	4427	"Ephemeroptera"	"Baetidae"	"Baetis"	54.4	0.5	-0.25	1	1	1
"S78"	"2019-06-06"	"Baetis vernus"	4427	"Ephemeroptera"	"Baetidae"	"Baetis"	20.8	0.5	-0.25	1	1	1
"S78"	"2019-06-06"	"Baetis rhodani"	4415	"Ephemeroptera"	"Baetidae"	"Baetis"	9.6	0.5	0.02	0	1	0
"S78"	"2018-06-07"	"Baetis rhodani"	4415	"Ephemeroptera"	"Baetidae"	"Baetis"	120.8	0.5	0.02	0	1	0
"S78"	"2019-06-06"	"Bithynia tentaculata"	4462	"Gastropoda"	"Bithyniidae"	"Bithynia"	5.6	1	-1.82	1	1	0
"S78"	"2018-06-07"	"Bithynia tentaculata"	4462	"Gastropoda"	"Bithyniidae"	"Bithynia"	1.6	1	-1.82	1	1	0
"S78"	"2019-06-06"	"Ceratopogoninae/Palpomyiinae Gen. sp."	14768	"Diptera"	"Ceratopogonidae"	"Ceratopogoninae/Palpomyiinae"	7.2	0.33	-0.35	1	1	0
"S78"	"2018-06-07"	"Chironomidae Gen. sp."	4642	"Diptera"	"Chironomidae"	"Chironomidae"	3.2	0.42	-0.39	0	1	0
"S78"	"2018-06-07"	"Chironomini Gen. sp."	4644	"Diptera"	"Chironomidae"	"Chironomini"	120.8	0.42	-0.39	0	1	0
"S78"	"2019-06-06"	"Chironomidae Gen. sp."	4642	"Diptera"	"Chironomidae"	"Chironomidae"	16	0.42	-0.39	0	1	0
"S78"	"2019-06-06"	"Prodiamesa olivacea"	6583	"Diptera"	"Chironomidae"	"Prodiamesa"	5.6	0.42	-0.39	0	1	0
"S78"	"2019-06-06"	"Tanytarsini Gen. sp."	6977	"Diptera"	"Chironomidae"	"Tanytarsini"	4	0.42	-0.39	0	1	0
"S78"	"2018-06-07"	"Dicranota sp."	4955	"Diptera"	"Pediciidae"	"Dicranota"	17.6					
"S78"	"2019-06-06"	"Dicranota sp."	4955	"Diptera"	"Pediciidae"	"Dicranota"	8.8					
"S78"	"2019-06-06"	"Dixa sp."	4989	"Diptera"	"Dixidae"	"Dixa"	4.8	0.5	-0.35	1	1	1
"S78"	"2019-06-06"	"Agabus paludosus"	17485	"Coleoptera"	"Dytiscidae"	"Agabus"	2.4	1	-0.81	0	1	0
"S78"	"2019-06-06"	"Agabus didymus"	17473	"Coleoptera"	"Dytiscidae"	"Agabus"	0.8	1	-0.81	0	1	0
"S78"	"2019-06-06"	"Colymbetinae Gen. sp."	17652	"Coleoptera"	"Dytiscidae"	"Colymbetinae"	3.2	1	-0.81	0	1	0
"S78"	"2018-06-07"	"Elmis aenea"	17768	"Coleoptera"	"Elmidae"	"Elmis"	76.8	2	-1.15	1	1	0
"S78"	"2019-06-06"	"Elmis aenea"	17768	"Coleoptera"	"Elmidae"	"Elmis"	3.2	2	-1.15	1	1	0
"S78"	"2018-06-07"	"Elmis sp."	17779	"Coleoptera"	"Elmidae"	"Elmis"	11.2	2	-1.15	1	1	0
"S78"	"2019-06-06"	"Elmis sp."	17779	"Coleoptera"	"Elmidae"	"Elmis"	5.6	2	-1.15	1	1	0
"S78"	"2018-06-07"	"Erpobdella octoculata"	5159	"Hirudinea"	"Erpobdellidae"	"Erpobdella"	3.2	1	-0.41	1	1	0
"S78"	"2018-06-07"	"Gammarus pulex"	5291	"Crustacea"	"Gammaridae"	"Gammarus"	468	0.58	0.16	0	1	0
"S78"	"2019-06-06"	"Gammarus pulex"	5291	"Crustacea"	"Gammaridae"	"Gammarus"	320	0.58	0.16	0	1	0
"S78"	"2019-06-06"	"Glossiphonia complanata"	5304	"Hirudinea"	"Glossiphoniidae"	"Glossiphonia"	0.8	1	-0.6	1	1	0
"S78"	"2018-06-07"	"Potamopyrgus antipodarum"	8251	"Gastropoda"	"Hydrobiidae"	"Potamopyrgus"	6.4	0.75	-1.82	1	1	0
"S78"	"2019-06-06"	"Hydrophilidae Gen. sp."	18186	"Coleoptera"	"Hydrophilidae"	"Hydrophilidae"	0.8	1	-0.89	1	1	0
"S78"	"2018-06-07"	"Hydropsyche dinarica"	5594	"Trichoptera"	"Hydropsychidae"	"Hydropsyche"	2.4	1	-1.03	1	1	0
"S78"	"2019-06-06"	"Hydropsyche saxonica"	5602	"Trichoptera"	"Hydropsychidae"	"Hydropsyche"	0.8	1	-1.03	1	1	0
"S78"	"2019-06-06"	"Chaetopteryx fusca/villosa"	8826	"Trichoptera"	"Limnephilidae"	"Chaetopteryx"	5.6	1	-0.06	1	1	1
"S78"	"2018-06-07"	"Chaetopteryx major"	4624	"Trichoptera"	"Limnephilidae"	"Chaetopteryx"	6.4	1	-0.06	1	1	1
"S78"	"2019-06-06"	"Limnephilus binotatus"	5818	"Trichoptera"	"Limnephilidae"	"Limnephilus"	1.6	1	-0.06	1	1	1
"S78"	"2018-06-07"	"Micropterna nycterobia"	6022	"Trichoptera"	"Limnephilidae"	"Micropterna"	4	1	-0.06	1	1	1
"S78"	"2018-06-07"	"Eloeophila sp."	9654	"Diptera"	"Limoniidae"	"Eloeophila"	0.8	1	-0.35	0	1	0
"S78"	"2019-06-06"	"Eloeophila sp."	9654	"Diptera"	"Limoniidae"	"Eloeophila"	1.6	1	-0.35	0	1	0
"S78"	"2019-06-06"	"Radix balthica"	16959	"Gastropoda"	"Lymnaeidae"	"Radix"	14.4	1	-0.64	1	1	0
"S78"	"2018-06-07"	"Lymnaea stagnalis"	5916	"Gastropoda"	"Lymnaeidae"	"Lymnaea"	4	1	-0.64	1	1	0
"S78"	"2018-06-07"	"Radix balthica"	16959	"Gastropoda"	"Lymnaeidae"	"Radix"	0.8	1	-0.64	1	1	0
"S78"	"2019-06-06"	"Oligochaeta Gen. sp."	8736	"Oligochaeta"	"Oligochaeta"	"Oligochaeta"	7.2	0.5	-1.1	1	1	0
"S78"	"2018-06-07"	"Elodes sp."	17791	"Coleoptera"	"Scirtidae"	"Elodes"	0.8	1	-1.15	1	1	0
"S78"	"2019-06-06"	"Elodes sp."	17791	"Coleoptera"	"Scirtidae"	"Elodes"	2.4	1	-1.15	1	1	0
"S78"	"2019-06-06"	"Simulium sp."	6853	"Diptera"	"Simuliidae"	"Simulium"	2.4	0.38	-0.46	1	1	0
"S78"	"2018-06-07"	"Pisidium sp."	6425	"Bivalvia"	"Sphaeriidae"	"Pisidium"	17.6	1	-2.09	1	1	0
"S78"	"2019-06-06"	"Sphaerium corneum"	6882	"Bivalvia"	"Sphaeriidae"	"Sphaerium"	15.2	1	-2.09	1	1	0
"S78"	"2019-06-06"	"Stratiomyiidae Gen. sp."	8761	"Diptera"	"Stratiomyiidae"	"Stratiomyiidae"	1.6	0.33	-0.35	1	1	0
"S78"	"2019-06-06"	"Turbellaria Gen. sp."	8831	"Turbellaria"	"Turbellaria"	"Turbellaria"	13.6	1	-0.43	1	1	0
"S79"	"2018-06-05"	"Baetis vernus"	4427	"Ephemeroptera"	"Baetidae"	"Baetis"	8	0.5	-0.25	1	1	1
"S79"	"2018-06-05"	"Baetis rhodani"	4415	"Ephemeroptera"	"Baetidae"	"Baetis"	3.2	0.5	0.02	0	1	0
"S79"	"2018-06-05"	"Baetis sp."	4419	"Ephemeroptera"	"Baetidae"	"Baetis"	2.4	0.5	0.02	0	1	0
"S79"	"2018-06-05"	"Tanypodinae Gen. sp."	6972	"Diptera"	"Chironomidae"	"Tanypodinae"	0.8	0.42	-0.39	0	1	0
"S79"	"2018-06-05"	"Dicranota sp."	4955	"Diptera"	"Pediciidae"	"Dicranota"	0.8					
"S79"	"2018-06-05"	"Erpobdella octoculata"	5159	"Hirudinea"	"Erpobdellidae"	"Erpobdella"	12.8	1	-0.41	1	1	0
"S79"	"2018-06-05"	"Gammarus pulex"	5291	"Crustacea"	"Gammaridae"	"Gammarus"	304.8	0.58	0.16	0	1	0
"S79"	"2018-06-05"	"Hydropsyche angustipennis ssp."	21230	"Trichoptera"	"Hydropsychidae"	"Hydropsyche"	8	1	-1.03	1	1	0
"S79"	"2018-06-05"	"Limnephilus lunatus"	5837	"Trichoptera"	"Limnephilidae"	"Limnephilus"	18.4	1	-0.06	1	1	1
"S79"	"2018-06-05"	"Halesus radiatus"	5376	"Trichoptera"	"Limnephilidae"	"Halesus"	0.8	1	-0.06	1	1	1
"S79"	"2018-06-05"	"Chaetopteryx fusca/villosa"	8826	"Trichoptera"	"Limnephilidae"	"Chaetopteryx"	1.6	1	-0.06	1	1	1
"S79"	"2018-06-05"	"Pilaria sp."	6403	"Diptera"	"Limoniidae"	"Pilaria"	0.8	1	-0.35	0	1	0
"S79"	"2018-06-05"	"Psychodidae Gen. sp."	8753	"Diptera"	"Psychodidae"	"Psychodidae"	0.8	0.25	-0.35	0	1	0
"S79"	"2018-06-05"	"Elodes sp."	17791	"Coleoptera"	"Scirtidae"	"Elodes"	3.2	1	-1.15	1	1	0
"S79"	"2018-06-05"	"Simuliidae Gen. sp."	6842	"Diptera"	"Simuliidae"	"Simuliidae"	26.4	0.38	-0.46	1	1	0
"S79"	"2018-06-05"	"Pisidium sp."	6425	"Bivalvia"	"Sphaeriidae"	"Pisidium"	0.8	1	-2.09	1	1	0
"S79"	"2018-06-05"	"Tubificidae Gen. sp."	7117	"Oligochaeta"	"Tubificidae"	"Tubificidae"	3.2	0.5	-0.93	1	1	0
"S80"	"2019-06-07"	"Asellus aquaticus"	8691	"Crustacea"	"Asellidae"	"Asellus"	1.6	0.5	-0.46	1	1	0
"S80"	"2019-06-07"	"Baetis vernus"	4427	"Ephemeroptera"	"Baetidae"	"Baetis"	8	0.5	-0.25	1	1	1
"S80"	"2019-06-07"	"Baetis rhodani"	4415	"Ephemeroptera"	"Baetidae"	"Baetis"	28.8	0.5	0.02	0	1	0
"S80"	"2019-06-07"	"Ceratopogoninae/Palpomyiinae Gen. sp."	14768	"Diptera"	"Ceratopogonidae"	"Ceratopogoninae/Palpomyiinae"	19.2	0.33	-0.35	1	1	0
"S80"	"2019-06-07"	"Chironomidae Gen. sp."	4642	"Diptera"	"Chironomidae"	"Chironomidae"	1.6	0.42	-0.39	0	1	0
"S80"	"2019-06-07"	"Tanytarsini Gen. sp."	6977	"Diptera"	"Chironomidae"	"Tanytarsini"	1.6	0.42	-0.39	0	1	0
"S80"	"2019-06-07"	"Ephemera danica"	5124	"Ephemeroptera"	"Ephemeridae"	"Ephemera"	0.8	2	-0.3	1	0	0
"S80"	"2019-06-07"	"Erpobdella vilnensis"	5157	"Hirudinea"	"Erpobdellidae"	"Erpobdella"	1.6	1	-0.41	1	1	0
"S80"	"2019-06-07"	"Gammarus pulex"	5291	"Crustacea"	"Gammaridae"	"Gammarus"	385.6	0.58	0.16	0	1	0
"S80"	"2019-06-07"	"Gastropoda Gen. sp."	9338	"Gastropoda"	"Gastropoda"	"Gastropoda"	256	1	-1.82	1	1	0
"S80"	"2019-06-07"	"Glossiphonia sp."	5310	"Hirudinea"	"Glossiphoniidae"	"Glossiphonia"	0.8	1	-0.6	1	1	0
"S80"	"2019-06-07"	"Potamopyrgus antipodarum"	8251	"Gastropoda"	"Hydrobiidae"	"Potamopyrgus"	168	0.75	-1.82	1	1	0
"S80"	"2019-06-07"	"Lepidostoma basale"	5713	"Trichoptera"	"Lepidostomatidae"	"Lepidostoma"	6.4	1	-0.06	1	1	1
"S80"	"2019-06-07"	"Limnephilus germanus"	5830	"Trichoptera"	"Limnephilidae"	"Limnephilus"	5.6	1	-0.06	1	1	1
"S80"	"2019-06-07"	"Limnephilus lunatus"	5837	"Trichoptera"	"Limnephilidae"	"Limnephilus"	1.6	1	-0.06	1	1	1
"S80"	"2019-06-07"	"Limnephilus auricula"	5817	"Trichoptera"	"Limnephilidae"	"Limnephilus"	0.8	0.5	-0.06	0	1	0
"S80"	"2019-06-07"	"Pilaria sp."	6403	"Diptera"	"Limoniidae"	"Pilaria"	3.2	1	-0.35	0	1	0
"S80"	"2019-06-07"	"Radix balthica"	16959	"Gastropoda"	"Lymnaeidae"	"Radix"	0.8	1	-0.64	1	1	0
"S80"	"2019-06-07"	"Elodes marginata"	17786	"Coleoptera"	"Scirtidae"	"Elodes"	12.8	1	-1.15	1	1	0
"S80"	"2019-06-07"	"Simulium sp."	6853	"Diptera"	"Simuliidae"	"Simulium"	35.2	0.38	-0.46	1	1	0
"S80"	"2019-06-07"	"Tubificidae Gen. sp."	7117	"Oligochaeta"	"Tubificidae"	"Tubificidae"	12	0.5	-0.93	1	1	0
"S80"	"2019-06-07"	"Dugesia lugubris"	5019	"Turbellaria"	"Dugesiidae"	"Dugesia"	4.8	1	-0.43	1	1	0
"S81"	"2019-06-06"	"Asellus aquaticus"	8691	"Crustacea"	"Asellidae"	"Asellus"	3.2	0.5	-0.46	1	1	0
"S81"	"2019-06-06"	"Baetis vernus"	4427	"Ephemeroptera"	"Baetidae"	"Baetis"	9.6	0.5	-0.25	1	1	1
"S81"	"2019-06-06"	"Baetis rhodani"	4415	"Ephemeroptera"	"Baetidae"	"Baetis"	8.8	0.5	0.02	0	1	0
"S81"	"2019-06-06"	"Baetis sp."	4419	"Ephemeroptera"	"Baetidae"	"Baetis"	2.4	0.5	0.02	0	1	0
"S81"	"2019-06-06"	"Ceratopogoninae/Palpomyiinae Gen. sp."	14768	"Diptera"	"Ceratopogonidae"	"Ceratopogoninae/Palpomyiinae"	0.8	0.33	-0.35	1	1	0
"S81"	"2019-06-06"	"Chironomini Gen. sp."	4644	"Diptera"	"Chironomidae"	"Chironomini"	0.8	0.42	-0.39	0	1	0
"S81"	"2019-06-06"	"Tanypodinae Gen. sp."	6972	"Diptera"	"Chironomidae"	"Tanypodinae"	0.8	0.42	-0.39	0	1	0
"S81"	"2019-06-06"	"Prodiamesa olivacea"	6583	"Diptera"	"Chironomidae"	"Prodiamesa"	1.6	0.42	-0.39	0	1	0
"S81"	"2019-06-06"	"Orthocladiinae Gen. sp."	6208	"Diptera"	"Chironomidae"	"Orthocladiinae"	3.2	0.42	-0.39	0	1	0
"S81"	"2019-06-06"	"Tanytarsini Gen. sp."	6977	"Diptera"	"Chironomidae"	"Tanytarsini"	0.8	0.42	-0.39	0	1	0
"S81"	"2019-06-06"	"Dicranota sp."	4955	"Diptera"	"Pediciidae"	"Dicranota"	91.2					
"S81"	"2019-06-06"	"Dixa sp."	4989	"Diptera"	"Dixidae"	"Dixa"	1.6	0.5	-0.35	1	1	1
"S81"	"2019-06-06"	"Limnius volckmari"	18421	"Coleoptera"	"Elmidae"	"Limnius"	3.2	2	-1.15	1	1	0
"S81"	"2019-06-06"	"Erpobdella vilnensis"	5157	"Hirudinea"	"Erpobdellidae"	"Erpobdella"	0.8	1	-0.41	1	1	0
"S81"	"2019-06-06"	"Gammarus pulex"	5291	"Crustacea"	"Gammaridae"	"Gammarus"	116.8	0.58	0.16	0	1	0
"S81"	"2019-06-06"	"Hydraena britteni"	18030	"Coleoptera"	"Hydraenidae"	"Hydraena"	0.8	1	-1.15	1	1	0
"S81"	"2019-06-06"	"Hydrophilidae Gen. sp."	18186	"Coleoptera"	"Hydrophilidae"	"Hydrophilidae"	0.8	1	-0.89	1	1	0
"S81"	"2019-06-06"	"Anacaena globulus"	17503	"Coleoptera"	"Hydrophilidae"	"Anacaena"	0.8	1	-0.89	1	1	0
"S81"	"2019-06-06"	"Eloeophila sp."	9654	"Diptera"	"Limoniidae"	"Eloeophila"	2.4	1	-0.35	0	1	0
"S81"	"2019-06-06"	"Radix balthica"	16959	"Gastropoda"	"Lymnaeidae"	"Radix"	3.2	1	-0.64	1	1	0
"S81"	"2019-06-06"	"Oligochaeta Gen. sp."	8736	"Oligochaeta"	"Oligochaeta"	"Oligochaeta"	0.8	0.5	-1.1	1	1	0
"S81"	"2019-06-06"	"Elodes sp."	17791	"Coleoptera"	"Scirtidae"	"Elodes"	23.2	1	-1.15	1	1	0
"S81"	"2019-06-06"	"Simulium sp."	6853	"Diptera"	"Simuliidae"	"Simulium"	37.6	0.38	-0.46	1	1	0
"S81"	"2019-06-06"	"Pisidium sp."	6425	"Bivalvia"	"Sphaeriidae"	"Pisidium"	0.8	1	-2.09	1	1	0
"S81"	"2019-06-06"	"Stratiomyiidae Gen. sp."	8761	"Diptera"	"Stratiomyiidae"	"Stratiomyiidae"	0.8	0.33	-0.35	1	1	0
